NCO|documentStart|2020-12-03|10:55:12|user01|End
NCO|documentCheck|principleID|NDI|End
NCO|documentCheck|distributorID|B0006|End
NCO|documentCheck|distributorName|PT. BERKAH RAYA|End
NCO|documentCheck|branchName|TANGERANG|End
NCO|documentCheck|fromDate|2020-07-19|End
NCO|documentCheck|thruDate|2020-07-22|End
NCO|documentCheck|version|A01.30.00|End
NCO|documentCheck|productmasterversion||End
NCO|documentCheck|gromartMerchantID||End
NCO|documentCheck|companyID|NS6083010001517|End
NCO|documentCheck|branchID|1522203109974|End
NCO|documentCheck|nd6closeddate|2020-07-21|End
NCO|distributorproduct|attribute|productCode|principalProductCode|productName|productPackaging|uom1|uom2|uom3|uom4|conversion1to4|conversion2to4|conversion3to4|productStatus|buyingPrice|sellingPrice|nexchiefRatio|divisonID|vendorID|End
NCO|callplandetail|value|ASW003GNP|2|MXD3041|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXD52141|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXD5596|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXD58967|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXD6987|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXD6988|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXD9173|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXD9752|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXD9753|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXDASW649|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXDMN92|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|2|MXDMN93|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|asw021001|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|ASW0409193|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|ASW161001|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD12011|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD16103|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD16104|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD16105|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD2673|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD301016|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD301017|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD301018|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD301019|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD3156|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD3200|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXD5058|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXDAM003|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXDASW133|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|3|MXDTN4502|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|ASW031001|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXD19104|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXD19107|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXD21096|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXD3035|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXD5487|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXD64523|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXD912|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXDASW037|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXDASW378|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXDASW663|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXDH812|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|4|MXDTN1514|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd1249|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd1412|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd2254|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|MXD2308191|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd344412|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd351|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd4445|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd55517|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd61547|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd6396|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd650520|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd7635|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxd8894|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxdasw951|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxdl04|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxdtn1142|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|5|mxdtn4182|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW003GNP|6|MXD55517|10|1093750|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD03510|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD06064|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD11212|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD17106|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD19091|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD3556|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD525252|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD5605|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD56560|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD587456|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD660|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXD6654|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXDASW140|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXDB145|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|1|MXDR14|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|45451|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxd04107|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxd454566|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxd50565|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxd518|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxd519|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxd5249|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxd54564|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxd5548|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxd920|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxdam102|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxdasw336|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxdasw337|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxdk698|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|2|mxdtn0642|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD030903|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD03091|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD03092|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD09600|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD123123|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD15103|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD15104|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD291010|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD291011|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD291012|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD291013|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD291014|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD291015|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD291016|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD291017|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD291018|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD29108|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD29109|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD54000|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD54796|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD54797|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD54798|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD54799|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD54800|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD65000|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXD705|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXDAD653|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXDASW127|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXDL659|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXDTN0165|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|3|MXDTW025|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd02112|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd19101|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd210910|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd21512|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd25103|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd2895|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd3018|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd5000|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd6548|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd6623|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxd787|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxdasw151|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxdasw152|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxdasw197|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxdb364|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxdtn0034|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|4|mxdtn1475|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD0705192|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD1014|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD111002|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD43|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD5575|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD581555|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD639541|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD6578|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD7746|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD789011|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD858585|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD9468|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXD9945|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXDASW034|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXDMN913|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXDTN0184|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXDTN0273|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|5|MXDTN0808|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|6|MXD66581|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|6|MXD9945|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNJL|6|MXDAM102|10|883838|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW0309191|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW0309192|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW0309194|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW1709190|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW1709193|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW1709194|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW1709195|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW1709196|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW1709198|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|ASW1709199|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD10092|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD1863|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD22102|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD22104|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD24092|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD5204|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD5445|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD641313|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD9786|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXD9888|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|1|MXDTN7721|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD04105|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD04106|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD18109|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD20094|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD20095|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD215466|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD367|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD3791|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD3792|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD5004|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXD950|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXDAM011|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXDM689|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|2|MXDM699|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|asw0409195|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|asw0409196|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|ASW0409197|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|ASW161003|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|ASW161004|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|ASW161005|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXD1529|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXD256456|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXD5054|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXD56888|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXD623|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXD659873|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXD9564|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXDAP67|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXDASW444|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXDC84611|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXDS171|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|mxdtn0034|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXDTN1302|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|3|MXDTP49|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXD06454|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXD44446|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXD445645|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXD5090|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXD57912|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXD66581|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXD75698|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXDASW076|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXDASW077|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXDASW118|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXDB798|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|4|MXDTN4471|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD138|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD1413|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD234|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD31515|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD4435|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD5731|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD6719|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD9625|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD9627|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXD9632|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXDASW273|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXDASW278|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXDASW699|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXDC813|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXDTN0200|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|5|MXDTN1077|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|6|45451|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|6|MXDC813|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW004GNP|6|MXDTN4471|10|1215278|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD08101|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD08102|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD17093|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD22103|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5018|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5060|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5061|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5068|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5070|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5668|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5670|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5671|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5672|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5673|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD5674|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD8519|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXD8522|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|1|MXDASW290|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|asw0309195|10|1346154|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|ASW081001|10|1346154|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|ASW081002|10|1346154|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|ASW081003|10|1346154|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|ASW081004|10|1346154|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|asw1709191|10|1346154|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|asw2708194|10|1346154|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd0904191|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|MXD0904193|10|1346154|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd111001|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd2102|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd3032|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd5038|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd5039|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd50455|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd5244|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd526356|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd56556|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd6656|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd7725|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd856633|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxd87965|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxdam08|10|1346154|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|2|mxdtn4590|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|MXD17107|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|MXD31106|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|MXD31108|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|MXD333300|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|MXD5604|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|MXD656656|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|MXD78901|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|mxdasw099|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|mxdasw100|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|mxdasw101|10|1250000|||0.0|0.0|End
NCO|callplandetail|value|ASW005GNJL|3|mxdasw138|10|1250000|||0.0|0.0|End
